30-07-19,30-07-19,P2394,Wall Tile,A,12-24 Size,1.44,800,1375,Irani,auto,Activate
30-07-19,30-07-19,P2396,Wall Tile,A,12-24 Size,1.44,800,1375,Irani,auto,Activate
30-07-19,30-07-19,36KW2334,Wall Tile,A,12-24 Size,1.44,800,1375,Irani,auto,Activate
30-07-19,30-07-19,KB2189,Wall Tile,A,12-24 Size,1.44,800,1375,Irani,auto,Activate
30-07-19,30-07-19,173-55,Wall Tile,A,12-24 Size,1.44,800,1375,Irani,auto,Activate
30-07-19,30-07-19,107330R,Floor Tile,A,24x24 size,1.44,1050,1575,Irani,auto,Activate
30-07-19,30-07-19,103580R,Floor Tile,A,24x24 size,1.44,1050,1575,Irani,auto,Activate
30-07-19,30-07-19,203550R,Floor Tile,A,24x24 size,1.44,1050,1575,Irani,auto,Activate
30-07-19,30-07-19,101510R,Floor Tile,A,24x24 size,1.44,1050,1575,Irani,auto,Activate
30-07-19,30-07-19,103741R,Floor Tile,A,24x24 size,1.44,1050,1575,Irani,auto,Activate
30-07-19,30-07-19,W663479BB55,Floor Tile,A,24x24 size,1.44,1050,1575,Irani,auto,Activate
30-07-19,30-07-19,L2M6394,Wall Tile,A,10x16,1.44,650,850,Irani,auto,Activate
30-07-19,30-07-19,2881,Wall Tile,A,10x16,1.44,650,850,Irani,auto,Activate
30-07-19,30-07-19,55855SF,Wall Tile,A,10x20,1.5,750,1175,Irani,auto,Activate
30-07-19,30-07-19,631W465,Wall Tile,A,10x20,1.5,750,1175,Irani,auto,Activate
30-07-19,30-07-19,630W655,Wall Tile,A,10x20,1.5,750,1175,Irani,auto,Activate
30-07-19,30-07-19,H2506A,Wall Tile,A,10x30,1.5,1575,1875,China,auto,Activate
30-07-19,30-07-19,H2506C,Wall Tile,A,10x30,1.5,1575,1875,China,auto,Activate
30-07-19,30-07-19,80038,Floor Tile,A,12x12,1.35,1375,1575,China,auto,Activate
30-07-19,30-07-19,8D83006BD,Floor Tile,A,12x12,1.35,1375,1575,China,auto,Activate
30-07-19,30-07-19,8D8307D,Floor Tile,A,12x12,1.35,1375,1575,China,auto,Activate
30-07-19,30-07-19,PG601202M,Cappocino,A,24x48,1.44,1800,2100,China,auto,Activate
30-07-19,30-07-19,IC601203M,Cappocino,A,24x48,1.44,1800,2100,China,auto,Activate
30-07-19,30-07-19,OB601204M,Cappocino,A,24x48,1.44,1800,2100,China,auto,Activate
30-07-19,30-07-19,CAT601201LC,Cappocino,A,24x48,1.44,1800,2100,China,auto,Activate
30-07-19,30-07-19,STCG111-116 ,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg61-108,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg99-116,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg01-02,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg01,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg71-108,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg113-108,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,01 Superb,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg08-116,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg37-108,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg30-117,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Stcg34-108,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,stcg04-117,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,stcg124-148,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,stcg68-116,Floor  Tile,B,28x28 Size,1.47,1100,1575,Master,auto,Activate
30-07-19,30-07-19,Ju4002,Cliffstone,A,16x16,1.92,1375,1575,China,auto,Activate
30-07-19,30-07-19,Ju4003,Cliffstone,A,16x16,1.92,1375,1575,China,auto,Activate
30-07-19,30-07-19,Ju4004,Cliffstone,A,16x16,1.92,1375,1575,China,auto,Activate
30-07-19,30-07-19,Ju4001,Cliffstone,A,16x16,1.92,1375,1575,China,auto,Activate
30-07-19,30-07-19,112,Floor  Tile,A,16x16,1.28,1500,2056,Master,auto,Activate
30-07-19,30-07-19,110,Floor  Tile,A,16x17,2.28,1550,2110,Master,auto,Activate
30-07-19,30-07-19,BSM512,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,BSM608,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,BSM995,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,MG704,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,BSM544,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,BSM993,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,BSM887,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,02MAtt,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,MG580,Floor Tile,A,16x16 size,1.31,800,1075,Sonex,auto,Activate
30-07-19,30-07-19,MJ6202,Floor Tile,A,24x24,1.44,1600,1875,China,auto,Activate
30-07-19,30-07-19,J68242,Floor Tile,A,24x24,1.44,1600,1875,China,auto,Activate
30-07-19,30-07-19,97-10,Floor Tile,A,24x24,1.44,1600,1875,China,auto,Activate
30-07-19,30-07-19,wp810483,Floor Tile,A,32x32,1.92,1700,1975,China,auto,Activate
30-07-19,30-07-19,kx8601,Floor Tile,A,32x32,2.92,1700,1975,China,auto,Activate
30-07-19,30-07-19,WY21093,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,MERURY,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,XP10257,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,MP1259,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,TFM1020,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,DM21,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,M1230,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,JP10204,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,12009,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,KP12002,Wooden Strip,A,8x40 Size,1,1375,1775,China,auto,Activate
30-07-19,30-07-19,36JU02A,Oreal,A,12-24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU02B,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36Ju02C,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU01B,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36Ju01A,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU01C,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36Ju04A,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU04B,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU04C,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU06B,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU06C,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36Ju06A,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU05C,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU05B,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU05A,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU08B,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU08C,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,36JU8A,Oreal,A,12-24 Size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,J3640B,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,J3640A,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,KW40042A,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,KHL06B,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,KHL698B,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,A007H,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,KHL5566B,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,KHL06A,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,22714A,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,053010B,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,38311B,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,KHL04B,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,MT617A,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,MT618A,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,x62518,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,MST65A,Wall Tile,A,12x24 size,1.44,1575,1775,China,auto,Activate
30-07-19,30-07-19,1080790,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1081000,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1080780,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,108089,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1080900,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1030001,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1040002,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1081010,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1080860,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1080740,Galaxy ,A,12-24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1000655A,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1000659B,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1000658C,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1000722A,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1000721B,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1000720C,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,100087A,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,100095C,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,100093B,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1000633B,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
30-07-19,30-07-19,1000275C,Rambow,A,12x24 size,1.44,850,1375,Irani,auto,Activate
